,Unnamed: 0,Titr,URL,title,Date,text_file
615,616,Air Canada Opts Out of Air Can,https://www.newswire.ca/news-releases/air-canada-opts-out-of-air-canada-pension-plan-funding-regulations-2014-517751591.html,,,
616,617,Air Canada Invests in Improved,https://www.newswire.ca/news-releases/air-canada-invests-in-improved-premium-product-on-air-canada-rouge-517749451.html,,,
617,618,Air Canada Launches Seasonal S,https://www.newswire.ca/news-releases/air-canada-launches-seasonal-service-to-atlantic-city-today-517740131.html,,,
618,619,/R E P E A T -- Air Canada to ,https://www.newswire.ca/news-releases/r-e-p-e-a-t----air-canada-to-host-2015-investor-day-on-june-2-in-toronto-517726561.html,,,
619,620,Air Canada Adds Austin TX to G,https://www.newswire.ca/news-releases/air-canada-adds-austin-tx-to-global-network-today-517725101.html,,,
620,621,Air Canada rouge launches seas,https://www.newswire.ca/news-releases/air-canada-rouge-launches-seasonal-non-stop-service-between-montreal-and-venice-517721561.html,,,
621,622,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president--chief-financial-officer-michael-rousseau-to-present-at-the-bank-of-america-merrill-lynch-2015-transportation-conference-517714491.html,,,
622,623,Air Canada Announces Election ,https://www.newswire.ca/news-releases/air-canada-announces-election-of-directors-517714251.html,,,
623,624,Air Canada Reports Record Firs,https://www.newswire.ca/news-releases/air-canada-reports-record-first-quarter-2015-results-517696461.html,,,
624,625,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-first-quarter-2015-results-517679821.html,,,
625,626,Air Canada Reports April Traff,https://www.newswire.ca/news-releases/air-canada-reports-april-traffic-results-517678641.html,,,
626,627,Air Canada Expands Internation,https://www.newswire.ca/news-releases/air-canada-expands-international-and-domestic-networks-today-launching-vancouver-osaka-vancouver-comox-calgary-nanaimo-and-calgary-halifax-services-517672781.html,,,
627,628,Air Canada First Foreign Airli,https://www.newswire.ca/news-releases/air-canada-first-foreign-airline-to-offer-customers-the-ease-and-convenience-of-tsa-pre-program-at-us-airports-517505621.html,,,
628,629,Air Canada to Host 2015 Invest,https://www.newswire.ca/news-releases/air-canada-to-host-2015-investor-day-on-june-2-in-toronto-517504911.html,,,
629,630,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-first-quarter-2015-results-517491671.html,,,
630,631,Air Canada Confirms Ratificati,https://www.newswire.ca/news-releases/air-canada-confirms-ratification-of-new-contract-with-international-brotherhood-of-teamsters-517443241.html,,,
631,632,Air Canada Reports March Load ,https://www.newswire.ca/news-releases/air-canada-reports-march-load-factor-on-record-volume-of-passengers-517424491.html,,,
632,633,Air Canada Responds to Develop,https://www.newswire.ca/news-releases/air-canada-responds-to-developments-at-the-toronto-port-authority-no-support-for-jets-at-billy-bishop-517422071.html,,,
633,634,Air Canada Provides Update #3 ,https://www.newswire.ca/news-releases/air-canada-provides-update-3-on-ac624-517407201.html,,,
634,635,Air Canada Provides Update #2 ,https://www.newswire.ca/news-releases/air-canada-provides-update-2-on-ac624-517407111.html,,,
635,636,Air Canada provides Update on ,https://www.newswire.ca/news-releases/air-canada-provides-update-on-ac624-517407051.html,,,
636,637,Air Canada Digital Strategy Le,https://www.newswire.ca/news-releases/air-canada-digital-strategy-leaps-ahead-with-apple-watch-app-517404861.html,,,
637,638,Air Canada Announces Closing o,https://www.newswire.ca/news-releases/air-canada-announces-closing-of-over-us1-billion-private-offering-of-enhanced-equipment-trust-certificates-517396871.html,,,
638,639,Air Canada Partners With The N,https://www.newswire.ca/news-releases/air-canada-partners-with-the-next-billion-women--the-economy-of-the-future-conference-517366821.html,,,
639,640,Air Canada to Carry Canada's T,https://www.newswire.ca/news-releases/air-canada-to-carry-canadas-top-professional-hockey-teams-517390271.html,,,
640,641,Air Canada Announces Pricing o,https://www.newswire.ca/news-releases/air-canada-announces-pricing-of-private-offering-of-enhanced-equipment-trust-certificates-517349951.html,Air Canada Announces Pricing of Private Offering of Enhanced Equipment Trust Certificates,"Mar 11, 2015, 17:25 ET",517349951.txt
641,642,Air Canada and GOL Sign Codesh,https://www.newswire.ca/news-releases/air-canada-and-gol-sign-codeshare-agreement-517386001.html,Air Canada and GOL Sign Codeshare Agreement,"Mar 11, 2015, 10:00 ET",517386001.txt
642,643,Air Canada Announces Private O,https://www.newswire.ca/news-releases/air-canada-announces-private-offering-of-enhanced-equipment-trust-certificates-517348161.html,Air Canada Announces Private Offering of Enhanced Equipment Trust Certificates,"Mar 11, 2015, 08:27 ET",517348161.txt
643,644,Air Canada Reports Record Febr,https://www.newswire.ca/news-releases/air-canada-reports-record-february-load-factor-with-record-traffic-results-517333981.html,Air Canada Reports Record February Load Factor with Record Traffic Results,"Mar 04, 2015, 17:01 ET",517333981.txt
644,645,Air Canada to Launch Service t,https://www.newswire.ca/news-releases/air-canada-to-launch-service-to-atlantic-city-from-toronto-hub-517376301.html,Air Canada to Launch Service to Atlantic City from Toronto Hub,"Mar 04, 2015, 10:00 ET",517376301.txt
645,646,Air Canada Named Top Airline i,https://www.newswire.ca/news-releases/air-canada-named-top-airline-in-customer-loyalty-516830371.html,Air Canada Named Top Airline in Customer Loyalty,"Feb 17, 2015, 11:07 ET",516830371.txt
646,647,Air Canada Reports Record Full,https://www.newswire.ca/news-releases/air-canada-reports-record-full-year-2014-results-516872591.html,Air Canada Reports Record Full Year 2014 Results,"Feb 11, 2015, 06:00 ET",516872591.txt
647,648,Air Canada rouge to Launch New,https://www.newswire.ca/news-releases/air-canada-rouge-to-launch-new-service-with-competitive-fares-from-hamilton-and-abbotsford-516854701.html,Air Canada rouge to Launch New Service with Competitive Fares from Hamilton and Abbotsford,"Feb 05, 2015, 11:13 ET",516854701.txt
648,649,Air Canada and UNITE Reach Ten,https://www.newswire.ca/news-releases/air-canada-and-unite-reach-tentative-agreement-on-new-contract-516853301.html,Air Canada and UNITE Reach Tentative Agreement on New Contract,"Feb 05, 2015, 08:00 ET",516853301.txt
649,650,Air Canada Reports Record Janu,https://www.newswire.ca/news-releases/air-canada-reports-record-january-load-factor-with-record-traffic-results-516846741.html,Air Canada Reports Record January Load Factor with Record Traffic Results,"Feb 04, 2015, 18:09 ET",516846741.txt
650,651,Air Canada Customers Satisfied,https://www.newswire.ca/news-releases/air-canada-customers-satisfied-with-bilingual-service-delivery-516845511.html,Air Canada Customers Satisfied with Bilingual Service Delivery,"Feb 04, 2015, 13:43 ET",516845511.txt
651,652,Air Canada and International B,https://www.newswire.ca/news-releases/air-canada-and-international-brotherhood-of-teamsters-reach-tentative-agreement-on-new-contract-516845651.html,Air Canada and International Brotherhood of Teamsters Reach Tentative Agreement on New Contract,"Feb 04, 2015, 13:30 ET",516845651.txt
652,653,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-fourth-quarter-and-full-year-2014-results-516842091.html,Media Advisory - Air Canada to Present Fourth Quarter and Full Year 2014 Results,"Feb 03, 2015, 14:55 ET",516842091.txt
653,654,Air Canada's Amended and Exten,https://www.newswire.ca/news-releases/air-canadas-amended-and-extended-capacity-purchase-agreement-with-chorus-aviation-inc-successfully-concluded-516835881.html,Air Canada's Amended and Extended Capacity Purchase Agreement with Chorus Aviation Inc. Successfully Concluded,"Feb 02, 2015, 08:10 ET",516835881.txt
654,655,Air Canada and Chorus Aviation,https://www.newswire.ca/news-releases/air-canada-and-chorus-aviation-inc-announce-a-conditional-amended-and-extended-capacity-purchase-agreement-516446581.html,Air Canada and Chorus Aviation Inc. Announce a Conditional Amended and Extended Capacity Purchase Agreement,"Jan 13, 2015, 07:35 ET",516446581.txt
655,656,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-altacorp-capital--atb-corporate-financial-services-institutional-investor-conference-516444271.html,"Media Advisory - Air Canada Executive Vice President and Chief Financial Officer, Michael Rousseau to Present at the AltaCorp Capital / ATB Corporate Financial Services Institutional Investor Conference","Jan 12, 2015, 16:00 ET",516444271.txt
656,657,Air Canada Reports December an,https://www.newswire.ca/news-releases/air-canada-reports-december-and-full-year-load-factor-516273501.html,Air Canada Reports December and Full Year Load Factor,"Jan 06, 2015, 17:42 ET",516273501.txt
657,658,Air Canada Inaugurates Seasona,https://www.newswire.ca/news-releases/air-canada-inaugurates-seasonal-flights-between-toronto-and-mont-tremblant-quebec-516808721.html,"Air Canada Inaugurates Seasonal Flights Between Toronto and Mont-Tremblant, Quebec","Dec 18, 2014, 15:30 ET",516808721.txt
658,659,Air Canada Launches Year-Round,https://www.newswire.ca/news-releases/air-canada-launches-year-round-service-to-rio-de-janeiro-516764881.html,Air Canada Launches Year-Round Service to Rio de Janeiro,"Dec 12, 2014, 07:00 ET",516764881.txt
659,660,Alexandre Bilodeau Voted Air C,https://www.newswire.ca/news-releases/alexandre-bilodeau-voted-air-canada-athlete-of-the-year-516764351.html,Alexandre Bilodeau Voted Air Canada Athlete of the Year,"Dec 12, 2014, 06:00 ET",516764351.txt
660,661,Air Canada Offers Winter Trave,https://www.newswire.ca/news-releases/air-canada-offers-winter-travel-tips-516748771.html,Air Canada Offers Winter Travel Tips,"Dec 10, 2014, 11:51 ET",516748771.txt
661,662,Air Canada Makes Strategic Enh,https://www.newswire.ca/news-releases/air-canada-makes-strategic-enhancements-to-its-north-american-network-starting-spring-2015-new-services-to-terrace-nanaimo-comox-halifax-austin-and-mexico-city-516653801.html,"Air Canada Makes Strategic Enhancements to its North American Network starting Spring 2015; New services to Terrace, Nanaimo, Comox, Halifax, Austin and Mexico City.","Dec 09, 2014, 10:58 ET",516653801.txt
662,663,Air Canada to Launch Non-stop ,https://www.newswire.ca/news-releases/air-canada-to-launch-non-stop-service-to-dubai-516641081.html,Air Canada to Launch Non-stop Service to Dubai,"Dec 08, 2014, 11:00 ET",516641081.txt
663,664,Air Canada Inaugurates Boeing ,https://www.newswire.ca/news-releases/air-canada-inaugurates-boeing-777-to-its-daily-flight-from-toronto-pearson-international-airport-to-bridgetown-grantley-adams-international-airport-barbados-on-december-1-2014-516634021.html,"Air Canada Inaugurates Boeing 777 to its Daily Flight from Toronto Pearson International Airport to Bridgetown Grantley Adams International Airport, Barbados, on December 1, 2014","Dec 05, 2014, 16:28 ET",516634021.txt
664,665,Air Canada Inaugurates Boeing ,https://www.newswire.ca/news-releases/air-canada-inaugurates-boeing-777-to-its-daily-flight-from-toronto-pearson-international-airport-to-bridgetown-grantley-adams-international-airport-barbados-on-december-1-2014-516633991.html,"Air Canada Inaugurates Boeing 777 to its Daily Flight from Toronto Pearson International Airport to Bridgetown Grantley Adams International Airport, Barbados, on December 1, 2014","Dec 05, 2014, 16:16 ET",516633991.txt
665,666,Air Canada Inaugurates Boeing ,https://www.newswire.ca/news-releases/air-canada-inaugurates-boeing-777-to-its-daily-flight-from-toronto-pearson-international-airport-to-bridgetown-grantley-adams-international-airport-barbados-on-december-1-2014-516633391.html,"Air Canada Inaugurates Boeing 777 to its Daily Flight from Toronto Pearson International Airport to Bridgetown Grantley Adams International Airport, Barbados, on December 1, 2014","Dec 05, 2014, 16:08 ET",516633391.txt
666,667,Air Canada Wins Multiple Trave,https://www.newswire.ca/news-releases/air-canada-wins-multiple-travel-awards-affirming-its-leadership-position-among-north-american-carriers-516628131.html,Air Canada Wins Multiple Travel Awards Affirming its Leadership Position among North American Carriers,"Dec 05, 2014, 07:00 ET",516628131.txt
667,668,Air Canada Reports November Lo,https://www.newswire.ca/news-releases/air-canada-reports-november-load-factor-516615131.html,Air Canada Reports November Load Factor,"Dec 03, 2014, 16:21 ET",516615131.txt
668,669,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-credit-suisse-2014-global-industrials-conference-516545721.html,"Media Advisory - Air Canada Executive Vice President and Chief Financial Officer, Michael Rousseau to Present at the Credit Suisse 2014 Global Industrials Conference","Nov 26, 2014, 15:22 ET",516545721.txt
669,670,Air Canada Expands Introductio,https://www.newswire.ca/news-releases/air-canada-expands-introduction-of-boeing-787-dreamliners-to-more-asia-routes-from-vancouver-516454731.html,Air Canada Expands Introduction of Boeing 787 Dreamliners to More Asia Routes from Vancouver,"Nov 19, 2014, 11:00 ET",516454731.txt
670,671,/R E P E A T -- Media Advisory,https://www.newswire.ca/news-releases/r-e-p-e-a-t----media-advisory---photo-and-video-opportunity-air-canadas-new-787-dreamliner-in-vancouver-516451081.html,/R E P E A T -- Media Advisory - Photo and Video Opportunity: Air Canada's new 787 Dreamliner in Vancouver/,"Nov 19, 2014, 09:00 ET",516451081.txt
671,672,Air Canada Invites Canadians t,https://www.newswire.ca/news-releases/air-canada-invites-canadians-to-select-the-winner-of-the-air-canada-athlete-of-the-year-award-2014-516440521.html,Air Canada Invites Canadians to Select the Winner of the Air Canada Athlete of the Year Award 2014,"Nov 18, 2014, 13:19 ET",516440521.txt
672,673,Media Advisory - Photo and Vid,https://www.newswire.ca/news-releases/media-advisory---photo-and-video-opportunity-air-canadas-new-787-dreamliner-in-vancouver-516434681.html,Media Advisory - Photo and Video Opportunity: Air Canada's new 787 Dreamliner in Vancouver,"Nov 18, 2014, 09:30 ET",516434681.txt
673,674,Air Canada Executive Vice Pres,https://www.newswire.ca/news-releases/air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-scotiabank-transportation-and-aerospace-conference-2014-516362741.html,"Air Canada Executive Vice President and Chief Financial Officer, Michael Rousseau to Present at the Scotiabank Transportation and Aerospace Conference 2014","Nov 10, 2014, 15:19 ET",516362741.txt
674,675,Air China and Air Canada to Fo,https://www.newswire.ca/news-releases/air-china-and-air-canada-to-form-comprehensive-strategic-alliance-strengthening-canada-china-network-516349471.html,"Air China and Air Canada to Form Comprehensive Strategic Alliance, Strengthening Canada-China Network","Nov 08, 2014, 11:15 ET",516349471.txt
675,676,Air China and Air Canada to Fo,https://www.newswire.ca/news-releases/air-china-and-air-canada-to-form-comprehensive-strategic-alliance-strengthening-canada-china-network-516349271.html,"Air China and Air Canada to Form Comprehensive Strategic Alliance, Strengthening Canada-China Network","Nov 08, 2014, 06:55 ET",516349271.txt
676,677,Air Canada Expands Introductio,https://www.newswire.ca/news-releases/air-canada-expands-introduction-of-new-international-business-class-and-premium-economy-seating-516321821.html,Air Canada Expands Introduction of New International Business Class and Premium Economy Seating,"Nov 06, 2014, 07:00 ET",516321821.txt
677,678,Air Canada Reports Record Thir,https://www.newswire.ca/news-releases/air-canada-reports-record-third-quarter-2014-results-516320001.html,Air Canada Reports Record Third Quarter 2014 Results,"Nov 06, 2014, 06:00 ET",516320001.txt
678,679,Air Canada Reports October Loa,https://www.newswire.ca/news-releases/air-canada-reports-october-load-factor-516314191.html,Air Canada Reports October Load Factor,"Nov 05, 2014, 16:20 ET",516314191.txt
679,680,Air Canada Named One of Canada,https://www.newswire.ca/news-releases/air-canada-named-one-of-canadas-top-100-employers-for-2015-516272531.html,Air Canada Named One of Canada's Top 100 Employers for 2015,"Nov 04, 2014, 08:00 ET",516272531.txt
680,681,Air Canada Given Top Honours b,https://www.newswire.ca/news-releases/air-canada-given-top-honours-by-canadian-occupational-safety-magazines-safest-employers-awards-516254891.html,Air Canada Given Top Honours by Canadian Occupational Safety Magazine's Safest Employers Awards,"Nov 03, 2014, 08:00 ET",516254891.txt
681,682,Air Canada Welcomes Landmark A,https://www.newswire.ca/news-releases/air-canada-welcomes-landmark-agreement-with-its-pilots-516240741.html,Air Canada Welcomes Landmark Agreement with its Pilots,"Oct 31, 2014, 08:00 ET",516240741.txt
682,683,Air Canada announces that its ,https://www.newswire.ca/news-releases/air-canada-announces-that-its-shares-will-trade-on-the-toronto-stock-exchange-under-a-single-ticker-516098891.html,Air Canada announces that its shares will trade on the Toronto Stock Exchange under a single ticker,"Oct 27, 2014, 18:33 ET",516098891.txt
683,684,Air Canada to Present 2014 Thi,https://www.newswire.ca/news-releases/air-canada-to-present-2014-third-quarter-results-516088501.html,Air Canada to Present 2014 Third Quarter Results,"Oct 23, 2014, 10:00 ET",516088501.txt
684,685,Air Canada and the Air Canada ,https://www.newswire.ca/news-releases/air-canada-and-the-air-canada-pilots-association-reach-new-agreement-subject-to-ratification-on-contract-terms-for-10-years-515792811.html,Air Canada and the Air Canada Pilots Association Reach New Agreement Subject to Ratification on Contract Terms for 10 Years,"Oct 06, 2014, 08:00 ET",515792811.txt
685,686,Air Canada Reports September L,https://www.newswire.ca/news-releases/air-canada-reports-september-load-factor-515792521.html,Air Canada Reports September Load Factor,"Oct 06, 2014, 07:00 ET",515792521.txt
686,687,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president--chief-financial-officer-michael-rousseau-to-present-at-the-2014-rbc-capital-markets-airline-and-aerospace-investor-day-515744911.html,"Media Advisory - Air Canada Executive Vice President &amp; Chief Financial Officer, Michael Rousseau, to Present at the 2014 RBC Capital Markets' Airline and Aerospace Investor Day","Oct 02, 2014, 12:14 ET",515744911.txt
687,688,Air Canada Announces New Appoi,https://www.newswire.ca/news-releases/air-canada-announces-new-appointment-to-board-of-directors-515737551.html,Air Canada Announces New Appointment to Board of Directors,"Oct 01, 2014, 16:30 ET",515737551.txt
688,689,Air Canada to Launch Seasonal ,https://www.newswire.ca/news-releases/air-canada-to-launch-seasonal-flights-from-toronto-to-mont-tremblant-quebec-515734751.html,"Air Canada to Launch Seasonal Flights from Toronto to Mont-Tremblant, Quebec","Oct 01, 2014, 11:34 ET",515734751.txt
689,690,Air Canada to Launch Seasonal ,https://www.newswire.ca/news-releases/air-canada-to-launch-seasonal-flights-from-toronto-to-mont-tremblant-quebec-515732911.html,"Air Canada to Launch Seasonal Flights from Toronto to Mont-Tremblant, Quebec","Oct 01, 2014, 10:00 ET",515732911.txt
690,691,Air Canada Adds Montreal-Venic,https://www.newswire.ca/news-releases/air-canada-adds-montreal-venice-doubles-montreal-paris-flights-for-summer-2015-schedule-515695471.html,"Air Canada Adds Montreal-Venice, Doubles Montreal-Paris flights for Summer 2015 Schedule","Sep 25, 2014, 08:02 ET",515695471.txt
691,692,Air Canada's International Exp,https://www.newswire.ca/news-releases/air-canadas-international-expansion-extends-to-amsterdam-515695291.html,Air Canada's International Expansion Extends to Amsterdam,"Sep 25, 2014, 08:00 ET",515695291.txt
692,693,Air Canada Named Canada's Pref,https://www.newswire.ca/news-releases/air-canada-named-canadas-preferred-airline-by-frequent-canadian-business-travellers-in-ipsos-reid-study-515680061.html,Air Canada Named Canada's Preferred Airline by Frequent Canadian Business Travellers in Ipsos Reid Study,"Sep 22, 2014, 08:00 ET",515680061.txt
693,694,Air Canada Aligns Domestic Fir,https://www.newswire.ca/news-releases/air-canada-aligns-domestic-first-checked-bag-policy-with-other-canadian-carriers-515641611.html,Air Canada Aligns Domestic First Checked Bag Policy with Other Canadian Carriers,"Sep 18, 2014, 08:00 ET",515641611.txt
694,695,Air Canada to Launch Seasonal ,https://www.newswire.ca/news-releases/air-canada-to-launch-seasonal-flights-from-vancouver-to-osaka-japan-515626801.html,"Air Canada to Launch Seasonal Flights from Vancouver to Osaka, Japan","Sep 15, 2014, 20:00 ET",515626801.txt
695,696,Air Canada Executive Vice Pres,https://www.newswire.ca/news-releases/air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-cibc-13th-annual-eastern-institutional-investor-conference-515610631.html,"Air Canada Executive Vice President and Chief Financial Officer, Michael Rousseau, to Present at the CIBC 13th Annual Eastern Institutional Investor Conference","Sep 11, 2014, 10:56 ET",515610631.txt
696,697,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president--chief-financial-officer-michael-rousseau-to-present-at-the-2014-rbc-capital-markets-global-industrials-conference-515431841.html,"Media Advisory - Air Canada Executive Vice President &amp; Chief Financial Officer Michael Rousseau, to Present at the 2014 RBC Capital Markets' Global Industrials Conference","Sep 03, 2014, 11:55 ET",515431841.txt
697,698,Air Canada Announces New Execu,https://www.newswire.ca/news-releases/air-canada-announces-new-executive-appointment-515386151.html,Air Canada Announces New Executive Appointment,"Aug 27, 2014, 17:19 ET",515386151.txt
698,699,Media Advisory - Air Canada Vi,https://www.newswire.ca/news-releases/media-advisory---air-canada-vice-president-financial-planning-and-analysis-amos-kazzaz-to-present-at-cowen-and-company-global-transportation--aerospacedefense-conference-515383031.html,"Media Advisory - Air Canada Vice President, Financial Planning and Analysis, Amos Kazzaz, to Present at Cowen and Company Global Transportation &amp; Aerospace/Defense Conference","Aug 27, 2014, 13:44 ET",515383031.txt
699,700,Air Canada Issues 2013 Corpora,https://www.newswire.ca/news-releases/air-canada-issues-2013-corporate-sustainability-report-515357761.html,Air Canada Issues 2013 Corporate Sustainability Report,"Aug 25, 2014, 09:00 ET",515357761.txt
700,701,Air Canada Expands Preferred S,https://www.newswire.ca/news-releases/air-canada-expands-preferred-seating-options-for-customers-seeking-additional-legroom-on-north-american-flights-515305591.html,Air Canada Expands Preferred Seating Options for Customers Seeking Additional Legroom on North American Flights,"Aug 15, 2014, 10:21 ET",515305591.txt
701,702,Air Canada Foundation Golf Tou,https://www.newswire.ca/news-releases/air-canada-foundation-golf-tournament-raises-over-1000000-in-support-of-childrens-charities-across-canada-515234461.html,"Air Canada Foundation Golf Tournament raises over $1,000,000 in Support of Children's Charities Across Canada","Aug 12, 2014, 10:45 ET",515234461.txt
702,703,Air Canada Reports Record Seco,https://www.newswire.ca/news-releases/air-canada-reports-record-second-quarter-2014-results-515214051.html,Air Canada Reports Record Second Quarter 2014 Results,"Aug 07, 2014, 06:00 ET",515214051.txt
703,704,Air Canada Reports Record July,https://www.newswire.ca/news-releases/air-canada-reports-record-july-load-factor-515211411.html,Air Canada Reports Record July Load Factor,"Aug 06, 2014, 16:00 ET",515211411.txt
704,705,Air Canada rouge to Launch Sea,https://www.newswire.ca/news-releases/air-canada-rouge-to-launch-seasonal-flights-from-vancouver-to-palm-springs-california-515149721.html,"Air Canada rouge to Launch Seasonal Flights from Vancouver to Palm Springs, California","Jul 23, 2014, 11:59 ET",515149721.txt
705,706,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-2014-second-quarter-results-515135891.html,Media Advisory - Air Canada to Present 2014 Second Quarter Results,"Jul 17, 2014, 11:49 ET",515135891.txt
706,707,Air Canada Celebrates Launch o,https://www.newswire.ca/news-releases/air-canada-celebrates-launch-of-its-boeing-787-dreamliner-to-tokyo-haneda-515127841.html,Air Canada Celebrates Launch of its Boeing 787 Dreamliner to Tokyo-Haneda,"Jul 15, 2014, 13:30 ET",515127841.txt
707,708,Air Canada Named Best Airline ,https://www.newswire.ca/news-releases/air-canada-named-best-airline-in-north-america-for-fifth-consecutive-year-515070061.html,Air Canada Named Best Airline in North America for Fifth Consecutive Year,"Jul 15, 2014, 12:18 ET",515070061.txt
708,709,Air Canada to Launch Non-Stop ,https://www.newswire.ca/news-releases/air-canada-to-launch-non-stop-service-to-panama-city-514916751.html,Air Canada to Launch Non-Stop Service to Panama City,"Jul 08, 2014, 10:35 ET",514916751.txt
709,710,Air Canada Reports Record June,https://www.newswire.ca/news-releases/air-canada-reports-record-june-load-factor-514905171.html,Air Canada Reports Record June Load Factor,"Jul 07, 2014, 08:00 ET",514905171.txt
710,711,Air Canada Launches Tokyo-Hane,https://www.newswire.ca/news-releases/air-canada-launches-tokyo-haneda-service-from-toronto-514575291.html,Air Canada Launches Tokyo-Haneda Service from Toronto,"Jul 01, 2014, 08:00 ET",514575291.txt
711,712,Air Canada Achieves Single Day,https://www.newswire.ca/news-releases/air-canada-achieves-single-day-record-for-customers-carried-514564241.html,Air Canada Achieves Single Day Record for Customers Carried,"Jun 27, 2014, 17:58 ET",514564241.txt
712,713,Air Canada Opens Maple Leaf Lo,https://www.newswire.ca/news-releases/air-canada-opens-maple-leaf-lounge-at-new-london-heathrow-terminal-2-showcasing-canadian-design-and-artwork-514490471.html,Air Canada Opens Maple Leaf Lounge at New London Heathrow Terminal 2 Showcasing Canadian Design and Artwork,"Jun 24, 2014, 13:56 ET",514490471.txt
713,714,Air Canada Opens Maple Leaf Lo,https://www.newswire.ca/news-releases/air-canada-opens-maple-leaf-lounge-at-new-london-heathrow-terminal-2-showcasing-canadian-design-and-artwork-514489861.html,Air Canada Opens Maple Leaf Lounge at New London Heathrow Terminal 2 Showcasing Canadian Design and Artwork,"Jun 24, 2014, 11:55 ET",514489861.txt
714,715,Air Canada Moves to London Hea,https://www.newswire.ca/news-releases/air-canada-moves-to-london-heathrows-new-terminal-2-514469361.html,Air Canada Moves to London Heathrow's New Terminal 2,"Jun 18, 2014, 10:06 ET",514469361.txt
715,716,Hot Summer Travel Tips for Coo,https://www.newswire.ca/news-releases/hot-summer-travel-tips-for-cool-air-canada-flying-514447471.html,Hot Summer Travel Tips for Cool Air Canada Flying,"Jun 12, 2014, 11:42 ET",514447471.txt
716,717,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-leveraged-finance-conference-514432921.html,"Media Advisory - Air Canada Executive Vice President and Chief Financial Officer, Michael Rousseau to Present at the Leveraged Finance Conference","Jun 09, 2014, 13:15 ET",514432921.txt
717,718,Air Canada Reports Record May ,https://www.newswire.ca/news-releases/air-canada-reports-record-may-load-factor-514418121.html,Air Canada Reports Record May Load Factor,"Jun 04, 2014, 15:56 ET",514418121.txt
718,719,"Air Canada President and CEO, ",https://www.newswire.ca/news-releases/air-canada-president-and-ceo-calin-rovinescu-named-iata-chairman-514409581.html,"Air Canada President and CEO, Calin Rovinescu, Named IATA Chairman","Jun 03, 2014, 13:06 ET",514409581.txt
719,720,"Air Canada St. John's, NL-Lond",https://www.newswire.ca/news-releases/air-canada-st-johns-nl-london-heathrow-flights-to-become-year-round-514395701.html,"Air Canada St. John's, NL-London Heathrow Flights to Become Year-Round","Jun 02, 2014, 08:00 ET",514395701.txt
720,721,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-national-bank-financial-4th-annual-quebec-conference-514389681.html,"Media Advisory - Air Canada Executive Vice President and Chief Financial Officer, Michael Rousseau to present at the National Bank Financial 4th Annual Québec Conference","May 30, 2014, 13:29 ET",514389681.txt
721,722,Air Canada Increases Capacity ,https://www.newswire.ca/news-releases/air-canada-increases-capacity-to-charlottetown-during-peak-summer-celebrations-514372491.html,Air Canada Increases Capacity to Charlottetown during Peak Summer Celebrations,"May 28, 2014, 13:35 ET",514372491.txt
722,723,Air Canada Announces Appointme,https://www.newswire.ca/news-releases/air-canada-announces-appointment-of-duncan-bureau-as-vice-president-global-sales-514364751.html,"Air Canada Announces Appointment of Duncan Bureau as Vice-President, Global Sales","May 27, 2014, 16:00 ET",514364751.txt
723,724,Air Canada rouge Expands to Ha,https://www.newswire.ca/news-releases/air-canada-rouge-expands-to-hawaii-514362761.html,Air Canada rouge Expands to Hawaii,"May 27, 2014, 12:00 ET",514362761.txt
724,725,Air Canada Ready to Implement ,https://www.newswire.ca/news-releases/air-canada-ready-to-implement-expanded-use-of-portable-electronic-devices-for-all-phases-of-flight-aboard-its-aircraft-514357041.html,Air Canada Ready to Implement Expanded Use of Portable Electronic Devices for all Phases of Flight aboard its Aircraft,"May 26, 2014, 15:00 ET",514357041.txt
725,726,A new era for Air Canada: Airl,https://www.newswire.ca/news-releases/a-new-era-for-air-canada-airline-launches-major-new-marketing-campaign-may-20-514322441.html,A new era for Air Canada: Airline launches major new marketing campaign May 20,"May 20, 2014, 10:15 ET",514322441.txt
