,Titr,URL
752,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-load-factors-for-december-and-full-year-2013-513518261.html
753,Air Canada Advises C,https://www.newswire.ca/news-releases/air-canada-advises-customers-of-reduced-operations-due-to-winter-storm-conditions-513490251.html
754,Air Canada Advises C,https://www.newswire.ca/news-releases/air-canada-advises-customers-of-reduced-operations-due-to-winter-storm-conditions-513490001.html
755,Air Canada Confirms ,https://www.newswire.ca/news-releases/air-canada-confirms-approval-of-regulations-extending-pension-funding-arrangements-513478491.html
756,Charles Hamelin Vote,https://www.newswire.ca/news-releases/charles-hamelin-voted-air-canada-athlete-of-the-year-513441861.html
757,Air Canada Selects B,https://www.newswire.ca/news-releases/air-canada-selects-boeing-737-max-to-renew-mainline-narrowbody-fleet-513428861.html
758,Air Canada Tips for ,https://www.newswire.ca/news-releases/air-canada-tips-for-smooth-winter-travel-513426201.html
759,Air Canada Selects A,https://www.newswire.ca/news-releases/air-canada-selects-air-georgian-to-operate-additional-regional-routes-under-rfp-process-513415371.html
760,Air Canada Voted Top,https://www.newswire.ca/news-releases/air-canada-voted-top-honours-in-travel-magazine-awards-513398921.html
761,Air Canada to launch,https://www.newswire.ca/news-releases/air-canada-to-launch-tokyo-haneda-dreamliner-service-from-toronto-513385831.html
762,Air Canada Reports N,https://www.newswire.ca/news-releases/air-canada-reports-november-load-factor-513374201.html
763,Air Canada Premiers ,https://www.newswire.ca/news-releases/air-canada-premiers-new-boeing-787-dreamliner-cabin-interiors-513370431.html
764,Air Canada Premiers ,https://www.newswire.ca/news-releases/air-canada-premiers-new-boeing-787-dreamliner-cabin-interiors-513366041.html
765,Air Canada Comments ,https://www.newswire.ca/news-releases/air-canada-comments-on-jazz-benchmark-arbitration-513307631.html
766,Air Canada Invites C,https://www.newswire.ca/news-releases/air-canada-invites-canadians-to-select-the-winner-of-the-air-canada-athlete-of-the-year-award-2013-513274151.html
767,Air Canada Cargo and,https://www.newswire.ca/news-releases/air-canada-cargo-and-cargojet-begin-discussions-towards-commercial-cooperation-513271761.html
768,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-president-and-chief-executive-officer-calin-rovinescu-to-present-at-scotiabank-transportation-and-aerospace-conference-2013-513241761.html
769,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-third-quarter-2013-results-513207601.html
770,Air Canada Comments ,https://www.newswire.ca/news-releases/air-canada-comments-on-unusual-share-trading-activity-513198241.html
771,Air Canada Reports O,https://www.newswire.ca/news-releases/air-canada-reports-october-load-factor-513190801.html
772,Air Canada Named One,https://www.newswire.ca/news-releases/air-canada-named-one-of-canadas-top-employers-for-2014-513134191.html
773,Greater Toronto Airp,https://www.newswire.ca/news-releases/greater-toronto-airports-authority-and-air-canada-announce-a-new-commercial-agreement-to-build-global-hub-513120151.html
774,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-2013-third-quarter-results-513119361.html
775,Greater Toronto Airp,https://www.newswire.ca/news-releases/greater-toronto-airports-authority-and-air-canada-announce-a-new-commercial-agreement-to-build-global-hub-513118021.html
776,Air Canada enRoute F,https://www.newswire.ca/news-releases/air-canada-enroute-film-festival-presents-a-film-industry-panel-in-montreal-513115221.html
777,Air Canada Launches ,https://www.newswire.ca/news-releases/air-canada-launches-new-rewards-program-for-business-513101401.html
778,Air Canada Opens New,https://www.newswire.ca/news-releases/air-canada-opens-new-maple-leaf-lounge-at-frankfurt-hub-showcasing-canadian-design-and-artwork-513086901.html
779,Air Canada Opens New,https://www.newswire.ca/news-releases/air-canada-opens-new-maple-leaf-lounge-at-frankfurt-hub-showcasing-canadian-design-and-artwork-513086971.html
780,Air Canada Adds Mont,https://www.newswire.ca/news-releases/air-canada-adds-montreal-barcelona-and-montreal-nice-non-stop-flights-for-summer-2014-schedule-513074711.html
781,Air Canada Launches ,https://www.newswire.ca/news-releases/air-canada-launches-major-european-expansion-513073661.html
782,Air Canada Reports S,https://www.newswire.ca/news-releases/air-canada-reports-september-load-factor-and-updates-guidance-513058031.html
783,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president--chief-financial-officer-michael-rousseau-to-present-at-rbc---2013-canadian-airline--aerospace-investor-day-513056381.html
784,Air Canada and Air C,https://www.newswire.ca/news-releases/air-canada-and-air-china-expand-cooperation-agreement-enhancing-codeshare-and-interline-connections-between-canada-and-china-513032401.html
785,Air Canada Completes,https://www.newswire.ca/news-releases/air-canada-completes-its-14-billion-refinancing-transaction-513016221.html
786,Air Canada Signs Mai,https://www.newswire.ca/news-releases/air-canada-signs-maintenance-agreement-with-premier-aviation-trois-rivieres-facility-employs-120-technicians-513000141.html
787,Air Canada to Undert,https://www.newswire.ca/news-releases/air-canada-to-undertake-request-for-proposals-for-certain-us-regional-transborder-routes-512989961.html
788,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-early-tender-and-consent-solicitation-results-512974071.html
789,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-executive-realignment-512963821.html
790,Air Canada Shares (A,https://www.newswire.ca/news-releases/air-canada-shares-acb-to-be-added-to-sptsx-composite-index-september-20-2013-512946401.html
791,Air Canada Named Can,https://www.newswire.ca/news-releases/air-canada-named-canadas-preferred-airline-by-frequent-business-travellers-in-ipsos-reid-survey-512941991.html
792,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-cibc-12th-annual-eastern-institutional-investor-conference-512935831.html
793,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-proposed-refinancing-transaction-launches-tender-offers-and-consent-solicitations-for-its-9250-senior-secured-notes-due-2015-10125-senior-secured-notes-due-2015-and-12000-senior-second-lien-notes-due-512890431.html
794,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-august-load-factor-512888681.html
795,Air Canada Completes,https://www.newswire.ca/news-releases/air-canada-completes-transfer-of-embraer-175-regional-jets-to-sky-regional-512884791.html
796,Air Canada Foundatio,https://www.newswire.ca/news-releases/air-canada-foundation-golf-tournament-raises-over-600000-for-children-in-need-512879311.html
797,Red Deer Flight Depa,https://www.newswire.ca/news-releases/red-deer-flight-departure-puts-central-alberta-officially-on-air-canadas-global-network-map-512871531.html
798,Air Canada Issues 20,https://www.newswire.ca/news-releases/air-canada-issues-2012-corporate-sustainability-report-512867811.html
799,Air Canada Opens Sta,https://www.newswire.ca/news-releases/air-canada-opens-state-of-the-art-global-operations-centre-in-brampton-ontario-512819331.html
800,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-invites-media-to-tour-its-new-state-of-the-art-operations-centre-512809771.html
801,Air Canada Extends M,https://www.newswire.ca/news-releases/air-canada-extends-montreal-san-francisco-flights-year-round-512786191.html
802,Air Canada Further E,https://www.newswire.ca/news-releases/air-canada-further-expands-service-to-sydney-nova-scotia-with-daily-year-round-flights-to-toronto-512785041.html
803,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-second-quarter-2013-results-512779981.html
804,Air Canada Reports J,https://www.newswire.ca/news-releases/air-canada-reports-july-load-factor-512778871.html
805,Air Canada and Airbu,https://www.newswire.ca/news-releases/air-canada-and-airbus-win-eco-partnership-award-for-north-americas-first-perfect-flight-512768401.html
806,Air Canada Takes to ,https://www.newswire.ca/news-releases/air-canada-takes-to-the-slopes-with-toronto---vail-colorado-non-stop-flights-512763901.html
807,Air Canada Introduce,https://www.newswire.ca/news-releases/air-canada-introduces-halifax---fort-lauderdale-seasonal-flights-512762811.html
808,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-2013-second-quarter-results-512739981.html
809,Air Canada's enRoute,https://www.newswire.ca/news-releases/air-canadas-enroute-film-festival-finalists-to-be-announced-at-vancouver-screening-event-512709831.html
810,Air Canada to launch,https://www.newswire.ca/news-releases/air-canada-to-launch-service-to-red-deer-ab-connecting-central-alberta-to-international-network-512704261.html
811,Air Canada Reports J,https://www.newswire.ca/news-releases/air-canada-reports-june-load-factor-512687241.html
812,Air Canada Welcomes ,https://www.newswire.ca/news-releases/air-canada-welcomes-strengthened-canada-china-air-bilateral-512686631.html
813,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-election-of-directors-512666101.html
814,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-termination-of-tender-offers-and-consent-solicitations-512662471.html
815,Air Canada rouge Ser,https://www.newswire.ca/news-releases/air-canada-rouge-service-expands-to-more-holiday-destinations-with-2013-2014-winter-schedule-512641521.html
816,Air Canada Hot Self-,https://www.newswire.ca/news-releases/air-canada-hot-self-service-tips-for-cool-summer-travel-512616941.html
817,Air Canada Named 'Be,https://www.newswire.ca/news-releases/air-canada-named-best-airline-in-north-america-in-skytrax-global-survey-of-more-than-18-million-air-travellers-512607051.html
818,Air Canada Launches ,https://www.newswire.ca/news-releases/air-canada-launches-tender-offers-and-consent-solicitations-for-its-9250-senior-secured-notes-due-2015-10125-senior-secured-notes-due-2015-and-12000-senior-second-lien-notes-due-2016-512589811.html
819,Air Canada Executive,https://www.newswire.ca/news-releases/air-canada-executives-present-at-investor-day-conference-and-provide-an-update-on-guidance-512550841.html
820,Air Canada Reports M,https://www.newswire.ca/news-releases/air-canada-reports-may-load-factor-512534041.html
821,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-participate-in-a-fireside-chat-presentation-at-the-national-bank-financial-3rd-annual-quebec-conference-512513291.html
822,Air Canada Gift Card,https://www.newswire.ca/news-releases/air-canada-gift-cards-now-taking-off---first-airline-in-canada-to-offer-the-gift-of-travel-through-a-genuine-and-convenient-gift-card-512491311.html
823,/R E P E A T -- Medi,https://www.newswire.ca/news-releases/r-e-p-e-a-t----media-advisory---air-canada-to-host-2013-investor-day-in-toronto-on-june-10-512473551.html
824,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-host-2013-investor-day-in-toronto-on-june-10-512392651.html
825,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-closing-of-private-offering-of-enhanced-equipment-trust-certificates-512392431.html
826,Air Canada Welcomes ,https://www.newswire.ca/news-releases/air-canada-welcomes-automated-passport-control-at-yvr-to-streamline-travel-to-the-usa-512380311.html
827,Air Canada Reports A,https://www.newswire.ca/news-releases/air-canada-reports-april-load-factor-512367591.html
828,Air Canada Reports F,https://www.newswire.ca/news-releases/air-canada-reports-first-quarter-2013-results-512363801.html
829,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-vice-president-financial-planning-and-analysis-amos-kazzaz-to-present-at-bank-of-america-merrill-lynch-global-transportation-conference-512359371.html
830,Air Canada Supports ,https://www.newswire.ca/news-releases/air-canada-supports-keeping-the-international-civil-aviation-organizations-icao-headquarters-in-montreal-512339301.html
831,Etihad Airways and A,https://www.newswire.ca/news-releases/etihad-airways-and-air-canada-to-introduce-codeshare-services-512325231.html
832,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-pricing-of-private-offerings-of-enhanced-equipment-trust-certificates-512322221.html
833,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-first-quarter-2013-results-512319921.html
834,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-private-offering-of-enhanced-equipment-trust-certificates-512318551.html
835,Air Canada Toronto-D,https://www.newswire.ca/news-releases/air-canada-toronto-dublin-flights-to-be-extended-year-round-in-2014-with-introduction-of-air-canada-rouge-service-512311151.html
836,Air Canada Provides ,https://www.newswire.ca/news-releases/air-canada-provides-first-quarter-preliminary-results-and-updated-full-year-2013-guidance-512303731.html
837,Air Canada's enRoute,https://www.newswire.ca/news-releases/air-canadas-enroute-film-festival---call-for-entries-512298701.html
838,Travel Advisory: Air,https://www.newswire.ca/news-releases/travel-advisory-air-canada-modifies-check-in-deadline-on-flights-within-canada-to-minimum-45-minutes-prior-to-departure-512214751.html
839,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-march-load-factor-512190171.html
840,Air Canada customers,https://www.newswire.ca/news-releases/air-canada-customers-connecting-to-the-us-through-toronto-now-benefit-from-fully-automated-baggage-handling-512139271.html
841,Air Canada customers,https://www.newswire.ca/news-releases/air-canada-customers-connecting-to-the-us-through-toronto-now-benefit-from-fully-automated-baggage-handling-512138391.html
842,Air Canada Pension F,https://www.newswire.ca/news-releases/air-canada-pension-funding-arrangements-to-be-extended-with-specific-new-conditions-attached-512059411.html
843,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-february-load-factor-512033711.html
844,Air Canada Frequent ,https://www.newswire.ca/news-releases/air-canada-frequent-flyers-set-for-take-off-with-altitude-512010531.html
845,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-and-treasurer-pierre-houle-to-present-at-the-global-high-yield--leveraged-finance-conference-hosted-by-jp-morgan-511977171.html
846,Air Canada Introduce,https://www.newswire.ca/news-releases/air-canada-introduces-lowest-price-guarantee-to-assure-customers-of-best-available-price-on-line-511947591.html
847,Air Canada to Introd,https://www.newswire.ca/news-releases/air-canada-to-introduce-international-premium-economy-cabin-adds-five-new-boeing-777-300er-aircraft-to-mainline-fleet-511932261.html
848,Air Canada Reports F,https://www.newswire.ca/news-releases/air-canada-reports-full-year-and-fourth-quarter-2012-results-511932121.html
849,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-january-load-factor-511925151.html
850,Air Canada Introduce,https://www.newswire.ca/news-releases/air-canada-introduces-q400-service-in-western-canada-increases-capacity-with-next-generation-aircraft-511910891.html
851,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-fourth-quarter-and-full-year-2012-results-511880281.html
852,Air Canada Becomes t,https://www.newswire.ca/news-releases/air-canada-becomes-the-only-international-four-star-airline-in-north-america-511879001.html
853,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-load-factors-for-december-and-full-year-2012-511791981.html
854,Air Canada rouge™: I,https://www.newswire.ca/news-releases/air-canada-rouge-introducing-canadas-new-leisure-airline-511397131.html
855,/R E P E A T -- Medi,https://www.newswire.ca/news-releases/r-e-p-e-a-t----media-advisoryphoto-opp-air-canada-to-present-its-new-leisure-carrier-511393891.html
856,Media advisory/Photo,https://www.newswire.ca/news-releases/media-advisoryphoto-opp-air-canada-to-present-its-new-leisure-carrier-511391691.html
857,Air Canada Voted Top,https://www.newswire.ca/news-releases/air-canada-voted-top-honours-in-travel-magazine-awards-511369331.html
858,Air Canada Self-Serv,https://www.newswire.ca/news-releases/air-canada-self-service-tips-for-smooth-holiday-travel-511365261.html
859,"Air Canada, South Af",https://www.newswire.ca/news-releases/air-canada-south-african-airways-sign-code-share-agreement-511358621.html
860,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-christine-sinclair-as-recipient-of-first-annual-air-canada-athlete-of-the-year-award-511358021.html
861,Air Canada Reports N,https://www.newswire.ca/news-releases/air-canada-reports-november-load-factor-511336691.html
862,Air Canada and Turki,https://www.newswire.ca/news-releases/air-canada-and-turkish-airlines-enter-into-code-share-agreement-511295481.html
863,Air Canada Plans Maj,https://www.newswire.ca/news-releases/air-canada-plans-major-international-expansion-this-summer-with-a-focus-on-key-gateways-to-asia-511275111.html
864,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-scotiabank---transportation-and-aerospace-conference-2012-511161961.html
865,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-new-appointment-to-board-of-directors-511156181.html
866,Air Canada Welcomes ,https://www.newswire.ca/news-releases/air-canada-welcomes-eu-emissions-trading-moratorium-511152711.html
867,Air Canada Reports T,https://www.newswire.ca/news-releases/air-canada-reports-third-quarter-2012-results-511121001.html
868,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-vice-president-financial-planning-and-analysis-amos-kazzaz-to-present-at-rbc---canadian-airline--aerospace-forum---montreal-511109681.html
869,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-october-load-factor-511105141.html
870,Interac® Online clea,https://www.newswire.ca/news-releases/interac-online-cleared-for-takeoff-with-air-canada-511088511.html
871,Interac® Online clea,https://www.newswire.ca/news-releases/interac-online-cleared-for-takeoff-with-air-canada-511085581.html
872,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-2012-third-quarter-results-511036201.html
873,Air Canada Comments ,https://www.newswire.ca/news-releases/air-canada-comments-on-competition-bureau-agreement-511024111.html
874,Air Canada Welcomes ,https://www.newswire.ca/news-releases/air-canada-welcomes-amendments-to-federal-legislation-towards-ratification-of-cape-town-convention-and-protocol-510985761.html
875,Air Canada Increases,https://www.newswire.ca/news-releases/air-canada-increases-flights-in-western-canada-deploys-new-q400-aircraft-this-winter-510978881.html
876,Air Canada enRoute F,https://www.newswire.ca/news-releases/air-canada-enroute-film-festival-reveals-2012-finalists-510970981.html
877,Air Canada Welcomes ,https://www.newswire.ca/news-releases/air-canada-welcomes-appointments-to-catsa-board-510921481.html
878,Air Canada Launches ,https://www.newswire.ca/news-releases/air-canada-launches-facebook-contest-to-name-new-low-cost-leisure-airline-510903061.html
879,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-september-load-factor-510868731.html
880,Air Canada Realigns ,https://www.newswire.ca/news-releases/air-canada-realigns-sales-organization-510861661.html
881,Air Canada Realigns ,https://www.newswire.ca/news-releases/air-canada-realigns-sales-organization-510861401.html
882,Air Canada to Form L,https://www.newswire.ca/news-releases/air-canada-to-form-leisure-group-with-combination-of-new-low-cost-airline-and-air-canada-vacations-michael-friisdahl-appointed-as-president-and-ceo-of-new-unit-510860351.html
883,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-fleet-plan-for-international-growth-510848751.html
884,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-appointment-of-klaus-goersch-as-executive-vice-president-and-chief-operating-officer-510842361.html
885,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-credit-suisse-global-credit-products-conference-510806621.html
886,Air Canada and Aer L,https://www.newswire.ca/news-releases/air-canada-and-aer-lingus-sign-interline-agreement-510804091.html
887,Air Canada to Hire O,https://www.newswire.ca/news-releases/air-canada-to-hire-over-900-employees-510801001.html
888,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-cibc-11th-annual-eastern-institutional-investor-conference-510728361.html
889,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-august-load-factor-510698911.html
890,/R E P E A T -- Air ,https://www.newswire.ca/news-releases/r-e-p-e-a-t----air-canadas-year-long-anniversary-celebrations-continue-with-launch-of-fare-promotion-to-mark-inaugural-flight-510664261.html
891,Air Canada's Year-Lo,https://www.newswire.ca/news-releases/air-canadas-year-long-anniversary-celebrations-continue-with-launch-of-fare-promotion-to-mark-inaugural-flight-510648821.html
892,Air Canada Foundatio,https://www.newswire.ca/news-releases/air-canada-foundation-first-annual-golf-tournament-raises-over-268000-for-children-in-need-510564301.html
893,Air Canada Reports S,https://www.newswire.ca/news-releases/air-canada-reports-second-quarter-2012-results-510554751.html
894,Air Canada Reports J,https://www.newswire.ca/news-releases/air-canada-reports-july-load-factor-510550021.html
895,Air Canada enRoute F,https://www.newswire.ca/news-releases/air-canada-enroute-film-festival-announces-2012-jury-new-peoples-choice-award-510536151.html
896,Air Canada and ACPA ,https://www.newswire.ca/news-releases/air-canada-and-acpa-receive-arbitrators-final-offer-selection-510525491.html
897,Air Canada Comments ,https://www.newswire.ca/news-releases/air-canada-comments-on-aveos-restructuring-report-510516171.html
898,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-2012-second-quarter-results-510509561.html
899,Air Canada Goes Gree,https://www.newswire.ca/news-releases/air-canada-goes-green-and-goes-for-gold-flies-canadian-olympic-team-members-to-london-games-on-biofuel-powered-flight-510504841.html
900,Air Canada Announces,https://www.newswire.ca/news-releases/air-canada-announces-appointment-of-derek-vanstone-as-vice-president-corporate-strategy-industry-and-government-affairs-510491681.html
901,Air Canada Named 'Be,https://www.newswire.ca/news-releases/air-canada-named-best-international-airline-in-north-america-in-global-industry-survey-of-more-than-18-million-travelers-510473031.html
902,Air Canada Reports R,https://www.newswire.ca/news-releases/air-canada-reports-record-june-load-factor-510451651.html
903,Air Canada Self-Serv,https://www.newswire.ca/news-releases/air-canada-self-service-options-make-for-easy-summer-travel-510422351.html
904,Air Canada Becomes E,https://www.newswire.ca/news-releases/air-canada-becomes-exclusive-airline-partner-of-just-for-laughs-montreal-and-toronto-international-comedy-festivals-510405721.html
905,Air Canada to Conduc,https://www.newswire.ca/news-releases/air-canada-to-conduct-first-flight-with-sustainable-biofuel-510385681.html
906,Air Canada and IAMAW,https://www.newswire.ca/news-releases/air-canada-and-iamaw-receive-arbitrators-final-offer-selection-510384461.html
907,Media Advisory - Pre,https://www.newswire.ca/news-releases/media-advisory---pre-flight-briefing-for-air-canadas-greenest-flight-ever-510359621.html
908,Air Canada Enhances ,https://www.newswire.ca/news-releases/air-canada-enhances-stjohns-nl-services-this-summer-510345691.html
909,Air Canada Hosts Sta,https://www.newswire.ca/news-releases/air-canada-hosts-star-alliance-ceos-in-vancouver-for-annual-strategy-meeting-510342281.html
910,Air Canada Reports M,https://www.newswire.ca/news-releases/air-canada-reports-may-load-factor-510337261.html
911,Air Canada announces,https://www.newswire.ca/news-releases/air-canada-announces-retirement-of-executive-vice-president-and-chief-operating-officer-duncan-dee-510337161.html
912,Air Canada Receives ,https://www.newswire.ca/news-releases/air-canada-receives-shareholder-approval-of-proposed-amendments-to-shareholder-rights-plan-510322721.html
913,Air Canada and IAMAW,https://www.newswire.ca/news-releases/air-canada-and-iamaw-proceed-to-final-offer-arbitration-510265781.html
914,Air Canada Re-Launch,https://www.newswire.ca/news-releases/air-canada-re-launches-daily-non-stop-seasonal-flights-between-st-johns-nl-and-london-heathrow-easy-and-fast-connecting-flights-across-europe-510254921.html
915,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-bank-of-america-merrill-lynch-global-transportation-conference-510250601.html
916,Air Canada Receives ,https://www.newswire.ca/news-releases/air-canada-receives-conditional-exemption-from-applicable-take-over-bid-and-related-early-warning-reporting-requirements-510184281.html
917,Air Canada Reports F,https://www.newswire.ca/news-releases/air-canada-reports-first-quarter-2012-results-510176121.html
918,Air Canada Reports A,https://www.newswire.ca/news-releases/air-canada-reports-april-load-factor-510172951.html
919,Air Canada Expands L,https://www.newswire.ca/news-releases/air-canada-expands-leading-position-in-new-york-city-with-inaugural-flight-to-john-f-kennedy-international-airport-510164621.html
920,Air Canada Expands i,https://www.newswire.ca/news-releases/air-canada-expands-its-seatback-entertainment-content-to-offer-customers-twice-as-many-in-flight-movies-and-more-tv-shows-510136131.html
921,Air Canada and IAMAW,https://www.newswire.ca/news-releases/air-canada-and-iamaw-to-return-to-negotiating-table-510115421.html
922,Air Canada Provides ,https://www.newswire.ca/news-releases/air-canada-provides-preliminary-first-quarter-results-and-update-on-maintenance-arrangements-following-aveos-closure-510109051.html
923,Media Advisory - Air,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-first-quarter-2012-results-510096121.html
924,Air Canada and ACPA ,https://www.newswire.ca/news-releases/air-canada-and-acpa-to-return-to-negotiating-table-510055791.html
925,The 2012 Air Canada ,https://www.newswire.ca/news-releases/the-2012-air-canada-enroute-film-festival-call-for-entries-taking-filmmakers-to-new-heights-510052621.html
926,Air Canada Expects t,https://www.newswire.ca/news-releases/air-canada-expects-to-resume-regular-schedule-saturday-april-14-510020051.html
927,Air Canada Reports M,https://www.newswire.ca/news-releases/air-canada-reports-march-load-factor-509985431.html
928,Air Canada Reiterate,https://www.newswire.ca/news-releases/air-canada-reiterates-full-compliance-with-air-canada-public-participation-act-509944231.html
929,Update on Air Canada,https://www.newswire.ca/news-releases/update-on-air-canada-flight-delays-and-cancellations-509900951.html
930,Air Canada Provides ,https://www.newswire.ca/news-releases/air-canada-provides-update-on-aveos-contingency-plans-rfp-process-for-new-maintenance-repair-and-overhaul-services-to-favour-montreal-winnipeg-vancouver-and-toronto-509891551.html
931,Air Canada Comments ,https://www.newswire.ca/news-releases/air-canada-comments-on-aveos-notice-of-closure-509871451.html
932,Air Canada offers $1,https://www.newswire.ca/news-releases/air-canada-offers-15-million-emergency-financing-to-aveos-through-its-monitor-509855441.html
933,Air Canada Comments ,https://www.newswire.ca/news-releases/air-canada-comments-on-aveos-closures-and-its-contingency-planning-509849281.html
934,Airport Utility Fire,https://www.newswire.ca/news-releases/airport-utility-fire-reduces-air-canada-operations-at-toronto-509841541.html
935,No Disruption of Ser,https://www.newswire.ca/news-releases/no-disruption-of-service-at-air-canada-509771411.html
936,Air Canada Issues No,https://www.newswire.ca/news-releases/air-canada-issues-notice-to-lock-out-pilots-on-monday-march-12-509770251.html
937,/R E P E A T -- Air ,https://www.newswire.ca/news-releases/r-e-p-e-a-t----air-canada-receives-strike-notice-from-the-iamaw-to-take-effect-march-12-509758791.html
938,Air Canada Receives ,https://www.newswire.ca/news-releases/air-canada-receives-strike-notice-from-the-iamaw-to-take-effect-march-12-509758031.html
939,Air Canada Reports F,https://www.newswire.ca/news-releases/air-canada-reports-february-load-factor-509750421.html
940,Air Canada Celebrate,https://www.newswire.ca/news-releases/air-canada-celebrates-75th-anniversary-with-debut-of-boeing-787-dreamliner-in-canada-509742351.html
941,/R E P E A T -- Medi,https://www.newswire.ca/news-releases/r-e-p-e-a-t----media-advisory---photo-and-video-opportunity-boeings-new-787-dreamliner-vintage-air-canada-uniform-fashion-show-and-first-air-canada-plane---air-canada-hosts-first-visit-of-boeing-787-dreamliner-to-canada-mark-509734151.html
942,Air Canada launches ,https://www.newswire.ca/news-releases/air-canada-launches-the-air-canada-foundation-509727141.html
943,Air Canada's non-sto,https://www.newswire.ca/news-releases/air-canadas-non-stop-calgary-tokyo-narita-flights-now-year-round-509726711.html
944,Media Advisory - Pho,https://www.newswire.ca/news-releases/media-advisory---photo-and-video-opportunity-boeings-new-787-dreamliner-vintage-air-canada-uniform-fashion-show-and-first-air-canada-plane---air-canada-hosts-first-visit-of-boeing-787-dreamliner-to-canada-marks-75th-anniversa-509715991.html
945,Air Canada Applauds ,https://www.newswire.ca/news-releases/air-canada-applauds-british-columbias-move-to-eliminate-provincial-fuel-tax-for-international-flights-509698721.html
946,Air Canada Confirms ,https://www.newswire.ca/news-releases/air-canada-confirms-business-as-usual-following-iamaw-vote-509693291.html
947,Air Canada Confirms ,https://www.newswire.ca/news-releases/air-canada-confirms-ratification-of-new-collective-agreement-by-flight-dispatchers-509683191.html
948,Air Canada Confirms ,https://www.newswire.ca/news-releases/air-canada-confirms-ratification-of-new-collective-agreement-by-flight-operations-crew-schedulers-509671301.html
949,Air Canada Confirms ,https://www.newswire.ca/news-releases/air-canada-confirms-ratification-of-new-collective-agreement-by-in-flight-service-crew-schedulers-509653371.html
950,Air Canada Confirms ,https://www.newswire.ca/news-releases/air-canada-confirms-business-as-usual-following-pilot-vote-welcomes-appointment-of-co-mediators-509638391.html
951,Air Canada and CALDA,https://www.newswire.ca/news-releases/air-canada-and-calda-reach-tentative-agreement-on-new-contract-for-flight-dispatchers-509617071.html
